r,l,t,episode
93.299255,68,1343.20755,5106
93.288242,68,1343.284352,5107
93.2,68,1343.359435,5108
93.005426,72,1343.447485,5109
93.087736,71,1343.510809,5110
93.28316,69,1343.575976,5111
93.182526,69,1343.630257,5112
93.2,68,1343.696122,5113
93.2,68,1343.761007,5114
93.2,68,1343.813382,5115
93.2,68,1343.877873,5116
93.2,68,1343.93341,5117
93.130391,69,1344.010323,5118
93.393918,68,1344.064666,5119
93.278659,68,1344.131037,5120
93.349878,68,1344.184124,5121
93.392508,67,1344.255482,5122
93.153737,69,1344.332479,5123
93.2,68,1344.410459,5124
93.287759,68,1346.262605,5125
93.2,68,1346.342879,5126
93.2,68,1346.408987,5127
93.221756,68,1346.488471,5128
93.288072,69,1346.558439,5129
93.283359,68,1346.613631,5130
93.3,67,1346.676245,5131
93.192361,69,1346.734829,5132
93.199231,69,1346.805757,5133
93.2,68,1346.871488,5134
93.2,68,1346.927163,5135
93.2,68,1346.996538,5136
93.2,68,1347.051201,5137
93.277106,68,1347.137808,5138
93.232491,69,1347.20746,5139
93.199962,69,1347.275541,5140
93.29487,68,1347.355195,5141
93.143435,69,1347.437269,5142
93.2,68,1347.512082,5143
93.2,68,1347.566928,5144
93.296001,68,1347.6328,5145
93.2,68,1347.687214,5146
93.299871,68,1347.752253,5147
93.246405,68,1347.807825,5148
93.2,68,1347.873786,5149
93.38038,67,1347.937206,5150
93.315383,67,1347.989631,5151
93.3,67,1348.059153,5152
93.218863,68,1348.114996,5153
93.259062,68,1348.185917,5154
93.290527,68,1349.957325,5155
93.2,68,1350.007695,5156
93.339486,68,1350.07456,5157
93.265694,68,1350.153504,5158
93.29518,68,1350.233267,5159
93.297866,68,1350.329178,5160
93.348422,68,1350.432104,5161
93.2,68,1350.523311,5162
93.296574,68,1350.623404,5163
93.2,68,1350.703781,5164
93.24573,68,1350.767703,5165
93.2,68,1350.840739,5166
93.297349,68,1350.911214,5167
93.218461,68,1350.976739,5168
93.1,69,1351.052174,5169
93.2,68,1351.131878,5170
93.3,67,1351.195232,5171
93.389571,68,1351.302228,5172
93.1,69,1351.414399,5173
93.160714,69,1351.508723,5174
93.198771,69,1351.584476,5175
93.234458,68,1351.64376,5176
93.266891,68,1351.727103,5177
93.1,69,1351.813195,5178
93.252783,69,1351.895058,5179
93.2,68,1351.981461,5180
93.1,69,1352.07316,5181
93.317515,68,1352.149306,5182
93.2,68,1352.216402,5183
93.277944,69,1352.326479,5184
93.299561,68,1354.855604,5185
93.279858,68,1354.936883,5186
93.3,67,1355.006379,5187
93.36594,68,1355.088224,5188
93.26623,68,1355.165332,5189
93.294253,68,1355.23349,5190
93.2,68,1355.332761,5191
93.217161,68,1355.441642,5192
93.224919,68,1355.535073,5193
93.1,69,1355.642102,5194
93.2,68,1355.7307,5195
93.2,68,1355.781574,5196
93.3,67,1355.844032,5197
93.2,68,1355.895348,5198
93.177726,69,1355.959523,5199
93.2,68,1356.010492,5200
93.2,68,1356.073598,5201
93.167644,69,1356.126438,5202
93.2,68,1356.188101,5203
93.44978,68,1356.243894,5204
93.16312,69,1356.322415,5205
93.2,68,1356.399899,5206
93.29089,68,1356.463614,5207
93.256919,68,1356.526191,5208
93,70,1356.591926,5209
93.281924,69,1356.64748,5210
93.217235,68,1356.722198,5211
93.210188,68,1356.775762,5212
93.294626,68,1356.83799,5213
93.2,68,1356.890476,5214
93.298088,68,1358.722261,5215
93.34198,67,1358.784613,5216
93.402774,67,1358.847371,5217
93.31083,68,1358.904624,5218
93.133683,69,1358.969378,5219
93.2,68,1359.036305,5220
93.258586,68,1359.089617,5221
93.3,67,1359.154945,5222
93.318006,68,1359.209888,5223
93.2,68,1359.291086,5224
93.2,68,1359.374024,5225
93.335004,68,1359.441068,5226
93.297667,68,1359.518867,5227
93.287186,68,1359.587222,5228
93.2,68,1359.639352,5229
90.722797,93,1359.723633,5230
93.312013,68,1359.79621,5231
93.257799,68,1359.854988,5232
93.292356,69,1359.917075,5233
93.2,68,1359.9684,5234
93.2,68,1360.031967,5235
93.25712,68,1360.092839,5236
93.3,67,1360.144203,5237
93.128017,69,1360.208356,5238
93.295681,68,1360.270663,5239
93.398538,68,1360.352224,5240
93.255928,68,1360.443342,5241
93.263761,68,1360.510265,5242
93.3,67,1360.576086,5243
93.277995,68,1360.643065,5244
93.199228,69,1362.576753,5245
93.2,68,1362.64425,5246
92.7,73,1362.705055,5247
93.2,68,1362.77351,5248
93.2,68,1362.82751,5249
93.299632,68,1362.89723,5250
93.35863,68,1362.975187,5251
93.2,68,1363.028116,5252
93.292969,69,1363.094787,5253
93.330917,68,1363.160222,5254
93.280716,68,1363.212594,5255
93.495148,67,1363.289666,5256
93.2898,68,1363.354427,5257
92.973988,72,1363.432822,5258
93.29419,68,1363.506163,5259
93.285357,68,1363.560149,5260
93.2,68,1363.628249,5261
93.392345,67,1363.679507,5262
93.246955,68,1363.747727,5263
93.3,67,1363.811827,5264
93.210234,68,1363.862629,5265
93.1,69,1363.931028,5266
93.204313,68,1363.989235,5267
93.295477,68,1364.054914,5268
93.3,67,1364.124667,5269
93.217628,68,1364.178706,5270
93.3,67,1364.245323,5271
93.283852,68,1364.309931,5272
93.2,68,1364.386975,5273
93.378068,67,1364.463054,5274
93.299532,68,1366.552248,5275
93.37962,67,1366.63671,5276
93.364262,67,1366.714142,5277
93.293984,68,1366.776615,5278
93.246516,68,1366.852724,5279
93.296763,68,1366.914037,5280
93.2,68,1366.989034,5281
93.29778,68,1367.059659,5282
93.375812,67,1367.151326,5283
93.29941,68,1367.229284,5284
93.400105,68,1367.333073,5285
93.2,68,1367.422323,5286
93.268088,69,1367.532919,5287
93.2,68,1367.630874,5288
93.360703,67,1367.712431,5289
93.3,67,1367.77997,5290
93.2,68,1367.860263,5291
93.378839,67,1367.939434,5292
93.2,68,1368.000963,5293
93.442117,68,1368.077759,5294
93.305972,68,1368.168294,5295
93.335561,68,1368.245783,5296
93.29964,68,1368.339051,5297
93.2,68,1368.424525,5298
93.280897,68,1368.505176,5299
93.44923,67,1368.563132,5300
93.251251,68,1368.633525,5301
93.297339,68,1368.692791,5302
93.351845,67,1368.762523,5303
93.315885,67,1368.833027,5304
93.280025,68,1371.574616,5305
93.255694,68,1371.656377,5306
93.3,67,1371.722208,5307
93.27577,68,1371.773668,5308
93.199968,69,1371.840175,5309
93.299438,68,1371.891326,5310
93.3425,67,1371.954594,5311
93.31234,67,1372.019763,5312
93.2,68,1372.074693,5313
93.378036,68,1372.143114,5314
93.2,68,1372.196945,5315
93.282959,68,1372.267712,5316
93.2,68,1372.346902,5317
93.2,68,1372.422613,5318
93.2,68,1372.528514,5319
93.2,68,1372.624382,5320
93.244187,68,1372.709006,5321
85.795531,143,1372.862874,5322
93.362261,67,1372.941938,5323
92.967723,72,1373.018741,5324
92.667726,79,1373.108081,5325
93.38664,67,1373.169226,5326
93.199553,69,1373.245121,5327
93.2,68,1373.331918,5328
93.3,67,1373.416371,5329
93.2,68,1373.499836,5330
93.2,68,1373.585275,5331
93.240049,68,1373.647867,5332
93.2,68,1373.720725,5333
93.263081,68,1376.325694,5334
93.203203,68,1376.421266,5335
92.794252,75,1376.541981,5336
93.199459,69,1376.641858,5337
93.210439,69,1376.748437,5338
93.2,68,1376.834872,5339
93.30893,68,1376.908391,5340
93.184072,69,1377.004352,5341
93.298467,68,1377.095381,5342
93.371627,68,1377.180638,5343
93.316944,67,1377.294414,5344
93.20883,68,1377.369226,5345
93.2,68,1377.46291,5346
93.350234,68,1377.552083,5347
93.299321,68,1377.649724,5348
93.283687,68,1377.722846,5349
93.399357,67,1377.806185,5350
93.307806,68,1377.881027,5351
93.2,68,1377.938501,5352
93.2,68,1378.001596,5353
93.289655,68,1378.065889,5354
93.274612,68,1378.118717,5355
90.568898,95,1378.200747,5356
93.295626,68,1378.266363,5357
93.2,68,1378.33429,5358
93.209579,68,1378.408265,5359
93.2,68,1378.471052,5360
93.2,68,1378.551534,5361
93.2,68,1378.620321,5362
93.230365,68,1380.471455,5363
93.192831,69,1380.536208,5364
93.57793,67,1380.587169,5365
93.369493,67,1380.648079,5366
93.1,69,1380.702351,5367
86.411181,137,1380.816505,5368
93.398243,67,1380.877397,5369
93.376158,67,1380.952571,5370
93.363961,68,1381.004071,5371
93.14524,69,1381.075429,5372
93.444525,67,1381.125825,5373
93.296456,68,1381.188849,5374
93.24535,68,1381.244495,5375
93.298064,68,1381.324456,5376
93.2,68,1381.417425,5377
93.299339,68,1381.510335,5378
93.239317,68,1381.60388,5379
93.389426,67,1381.680086,5380
93.396636,67,1381.753524,5381
93.239593,70,1381.838656,5382
93.29595,68,1381.908643,5383
93.3,67,1381.994704,5384
93.456109,67,1382.073826,5385
93.388655,69,1382.13646,5386
93.297714,68,1382.212029,5387
93,70,1382.30293,5388
92.972289,72,1382.406371,5389
93.316565,67,1382.470682,5390
93.260528,68,1382.546208,5391
93.2,68,1382.617208,5392
93.3,67,1385.142929,5393
93.284549,68,1385.243393,5394
93.299065,68,1385.337629,5395
93.2,68,1385.448062,5396
93.035277,70,1385.553014,5397
93.3,67,1385.636638,5398
93.2,68,1385.71925,5399
93.258878,69,1385.807202,5400
93.392628,67,1385.877181,5401
93.3,67,1385.954402,5402
93.3,67,1386.029449,5403
93.334461,70,1386.098974,5404
93.2,68,1386.174717,5405
93.305639,68,1386.259276,5406
93.287999,68,1386.341272,5407
93.2,68,1386.428529,5408
93.3,67,1386.507765,5409
93.2,68,1386.590269,5410
93.298575,68,1386.656255,5411
93.2,68,1386.748665,5412
93.2,68,1386.827685,5413
93.394881,67,1386.897041,5414
93.278398,68,1386.984512,5415
93.2,68,1387.084733,5416
93.2,68,1387.151845,5417
93.221501,68,1387.203043,5418
93.1,69,1387.281766,5419
93.12338,69,1387.371265,5420
93.1,69,1387.438689,5421
93.217972,68,1387.515595,5422
93.263505,68,1389.225729,5423
93.2,68,1389.305091,5424
93.427487,67,1389.385921,5425
93.297103,68,1389.469799,5426
93.2,68,1389.530013,5427
93.390858,67,1389.592134,5428
93.331347,69,1389.643684,5429
93.374039,68,1389.705119,5430
93.328994,68,1389.758346,5431
93.2,68,1389.819099,5432
93.299964,68,1389.872347,5433
93.280337,69,1389.937735,5434
93.395978,68,1390.004188,5435
93.298348,68,1390.057176,5436
93.2,68,1390.123753,5437
93.299352,68,1390.176974,5438
93.175555,72,1390.24934,5439
93.268746,68,1390.328691,5440
93.231373,68,1390.397234,5441
93.319662,67,1390.498076,5442
93.2,68,1390.572264,5443
86.466365,137,1390.686975,5444
93.3,67,1390.751683,5445
93.218137,68,1390.802973,5446
93.145538,70,1390.867382,5447
90.264753,98,1390.952624,5448
93.224193,68,1391.004112,5449
93.164565,71,1391.070066,5450
93.300259,67,1392.89084,5451
93.209918,70,1392.957901,5452
93.389342,67,1393.012512,5453
93.2,68,1393.077871,5454
93.276163,68,1393.131498,5455
93.250305,68,1393.195521,5456
93.2,68,1393.253172,5457
90.730895,95,1393.360871,5458
86.140025,140,1393.524634,5459
93.368495,68,1393.594659,5460
93.2,68,1393.655061,5461
93.2,68,1393.719481,5462
93.432022,67,1393.771924,5463
93.2,68,1393.834766,5464
93.2,68,1393.887328,5465
93.28181,68,1393.94986,5466
93.281699,68,1394.008998,5467
93.044101,70,1394.064754,5468
93.290591,68,1394.129033,5469
93.349708,67,1394.179589,5470
93.399524,67,1394.247236,5471
93.294467,68,1394.319025,5472
93.278282,69,1394.390752,5473
93.1,69,1394.463278,5474
93.2,68,1394.517345,5475
93.371803,68,1394.584854,5476
93.28344,68,1394.652681,5477
93.2,68,1394.709449,5478
93.2,68,1394.767601,5479
93.2,68,1396.571139,5480
93.055408,71,1396.63026,5481
93.142797,70,1396.700597,5482
93.244388,68,1396.757565,5483
93.2,68,1396.822087,5484
93.264722,68,1396.883178,5485
93.286465,68,1396.944076,5486
93.2,68,1397.009888,5487
93.343324,68,1397.066457,5488
93.381381,67,1397.152765,5489
93.274462,68,1397.239973,5490
93.252623,68,1397.327492,5491
93.148799,69,1397.415232,5492
93.273967,68,1397.521536,5493
93.157374,69,1397.604725,5494
93.292301,68,1397.684311,5495
93.2,68,1397.75067,5496
93.3,67,1397.83109,5497
93.246348,68,1397.903854,5498
93.3,67,1397.96397,5499
93.2,68,1398.039618,5500
93.459007,68,1398.111618,5501
93.257518,68,1398.171362,5502
93.2,68,1398.244715,5503
93.396677,68,1398.333624,5504
93.237183,68,1398.419099,5505
93.216792,68,1398.496288,5506
93.2,68,1398.58189,5507
93.108371,70,1398.670853,5508
93.239279,68,1398.759502,5509
93.156717,69,1401.471424,5510
93.197148,69,1401.559674,5511
93.304115,68,1401.629662,5512
93.2,68,1401.70628,5513
93.2,68,1401.78435,5514
93.278608,68,1401.852912,5515
93.2,68,1401.948457,5516
93.171524,69,1402.047326,5517
93.298549,68,1402.141323,5518
93.3,67,1402.214611,5519
93.2,68,1402.311764,5520
93.099826,70,1402.395111,5521
93.144086,69,1402.473399,5522
93.2,68,1402.5351,5523
93.20367,68,1402.595648,5524
93.2,68,1402.648317,5525
93.2,68,1402.709751,5526
93.023254,70,1402.776249,5527
93.287374,68,1402.827163,5528
93.137479,69,1402.892819,5529
93.299843,68,1402.944591,5530
93.335845,68,1403.006725,5531
93.2,68,1403.066892,5532
93.2,68,1403.130111,5533
93.29809,68,1403.192921,5534
93.299698,68,1403.248693,5535
93.291395,68,1403.326603,5536
93.2,68,1403.398865,5537
93.1,69,1403.469393,5538
93.259306,68,1403.540241,5539
93.2,68,1405.259484,5540
93.2,68,1405.33568,5541
93.024184,73,1405.409881,5542
93.19389,69,1405.480906,5543
93.29583,68,1405.5566,5544
93.399287,67,1405.606609,5545
93.237141,68,1405.669942,5546
93.215122,68,1405.720286,5547
93.328193,68,1405.782348,5548
93.2,68,1405.840856,5549
93.2,68,1405.895777,5550
93.296848,68,1405.956382,5551
93.3,67,1406.009091,5552
93.3,67,1406.072065,5553
93.2,68,1406.124559,5554
93.2,68,1406.198093,5555
86.020682,141,1406.354903,5556
93.333706,68,1406.434063,5557
93.3,67,1406.506172,5558
93.2,68,1406.563477,5559
93.211256,68,1406.627945,5560
92.529541,78,1406.699776,5561
93.289309,68,1406.754088,5562
93.2,68,1406.816701,5563
93.282338,68,1406.868466,5564
93.295237,69,1406.933583,5565
85.9994,141,1407.054998,5566
93.354257,68,1407.1222,5567
93.2,68,1408.93942,5568
93.3,67,1408.989297,5569
93.2,68,1409.053804,5570
93.347639,68,1409.105832,5571
93.2,68,1409.169526,5572
93.216408,68,1409.220351,5573
93.2,68,1409.309307,5574
93.277997,68,1409.387467,5575
93.114689,69,1409.465072,5576
93.2,68,1409.525034,5577
93.24546,68,1409.590416,5578
93.194672,69,1409.644883,5579
92.948939,71,1409.712126,5580
93.180156,69,1409.777785,5581
93.399044,68,1409.829174,5582
93.1,69,1409.894014,5583
93.2,68,1409.947248,5584
93.281146,68,1410.010273,5585
93.268336,68,1410.062648,5586
93.274308,68,1410.127831,5587
93.2,68,1410.184238,5588
93.299999,68,1410.258585,5589
93.235938,68,1410.347913,5590
92.865425,72,1410.426128,5591
86.035623,141,1410.571177,5592
93.299991,68,1410.62674,5593
93.285316,68,1410.69035,5594
93.006253,73,1410.757664,5595
93.156969,69,1412.600982,5596
93.364548,67,1412.693362,5597
93.2543,69,1412.766459,5598
93.2,68,1412.846244,5599
93.2,68,1412.9304,5600
86.552754,136,1413.065587,5601
93.2,68,1413.149919,5602
93.269232,68,1413.210181,5603
93.233573,68,1413.297778,5604
93.2,68,1413.390176,5605
93.2,68,1413.497382,5606
93.199901,69,1413.590435,5607
93.2,68,1413.670675,5608
93.256506,69,1413.736371,5609
93.298805,68,1413.811492,5610
93.3915,68,1413.897172,5611
93.261368,68,1413.977214,5612
93.2,68,1414.058925,5613
93.2,68,1414.147907,5614
93.199724,69,1414.218625,5615
93.2,68,1414.305696,5616
93.176672,69,1414.399523,5617
93.2,68,1414.489636,5618
93.1,69,1414.584437,5619
93.337998,67,1414.643341,5620
93.2,68,1414.71878,5621
90.564301,97,1414.818801,5622
93.24707,68,1414.888669,5623
93.242,68,1414.962402,5624
93.386298,67,1417.661553,5625
93.2,68,1417.751005,5626
93.347735,68,1417.832305,5627
93.268065,68,1417.884549,5628
93.159015,69,1417.947838,5629
93.2,68,1418.01966,5630
93.2,68,1418.077184,5631
93.2,68,1418.142828,5632
93.182955,69,1418.195866,5633
93.215763,68,1418.269665,5634
92.759906,74,1418.352696,5635
93.2,68,1418.41647,5636
93.299967,68,1418.477305,5637
93.248243,68,1418.528219,5638
93.219133,68,1418.589303,5639
93.365771,68,1418.65123,5640
93.298473,68,1418.703331,5641
93.2,68,1418.770517,5642
90.687154,95,1418.860873,5643
93.399534,68,1418.913606,5644
93.2,68,1418.980317,5645
93.45547,68,1419.034728,5646
93.289775,68,1419.098806,5647
93.380786,67,1419.148849,5648
93.2,68,1419.212159,5649
93.19981,69,1419.282756,5650
93.25508,68,1419.349277,5651
93.393727,67,1419.427889,5652
93.2,68,1419.512056,5653
93.214646,68,1419.568879,5654
93.167926,69,1421.339998,5655
93.292511,68,1421.423872,5656
93.196706,69,1421.490668,5657
93.296281,68,1421.553458,5658
93.18642,69,1421.617674,5659
93.1,69,1421.670748,5660
93.236538,68,1421.733827,5661
93.2,68,1421.792514,5662
93.166863,69,1421.857471,5663
93.2,68,1421.931367,5664
93.266678,69,1421.984038,5665
93.189651,69,1422.052969,5666
93.2,68,1422.105247,5667
93.307778,69,1422.170305,5668
93.274132,68,1422.221034,5669
93.292249,68,1422.295719,5670
93.2,68,1422.370072,5671
93.199115,69,1422.435974,5672
93.280799,68,1422.511983,5673
93.147656,69,1422.583292,5674
93.2,68,1422.634326,5675
93.293299,68,1422.694205,5676
93.34898,68,1422.748356,5677
93.299997,68,1422.811294,5678
93.239672,68,1422.862809,5679
93.297023,68,1422.928534,5680
93.299024,68,1422.994611,5681
93.2,68,1423.05008,5682
93.179184,69,1423.114468,5683
93.193719,69,1423.169,5684
93.368761,68,1424.934897,5685
93.382835,68,1424.989768,5686
93.2,68,1425.06578,5687
93.061866,70,1425.133948,5688
93.29313,68,1425.184566,5689
93.1,69,1425.255139,5690
93.2,68,1425.327403,5691
93.357439,69,1425.393954,5692
93.1,69,1425.471443,5693
93.251737,70,1425.545305,5694
93.2,68,1425.5962,5695
93.230565,69,1425.656768,5696
93.2,68,1425.707022,5697
93.2,68,1425.76848,5698
93.262207,70,1425.820197,5699
93.199943,69,1425.889664,5700
85.556237,145,1426.012248,5701
93.2,68,1426.086208,5702
93.2,68,1426.139271,5703
93.2,68,1426.202677,5704
93.430999,69,1426.265298,5705
93.196868,69,1426.345899,5706
93.2,68,1426.419842,5707
93.275337,68,1426.482531,5708
93.1,69,1426.544621,5709
93.272189,68,1426.610948,5710
93.139833,69,1426.662745,5711
93.1,69,1426.727739,5712
93.2,68,1428.831616,5713
93.1,69,1428.908347,5714
93.279459,68,1428.970297,5715
93.267714,68,1429.046759,5716
93.3,67,1429.12271,5717
93.3,67,1429.192219,5718
93.161372,69,1429.284167,5719
93.2,68,1429.389369,5720
93.181976,69,1429.48488,5721
93.009922,70,1429.570259,5722
93.2,68,1429.644384,5723
93.1,69,1429.723518,5724
93.2,68,1429.796423,5725
93.23184,68,1429.868045,5726
93.2,68,1429.95009,5727
93.2,68,1430.02148,5728
93.272866,68,1430.098202,5729
93.161199,69,1430.161109,5730
93.214292,68,1430.248099,5731
93.2,68,1430.364596,5732
93.250509,69,1430.46543,5733
93.292325,69,1430.553756,5734
93.273685,68,1430.620703,5735
93.299749,68,1430.693431,5736
93.2,68,1430.770458,5737
93.248229,70,1430.83749,5738
93.236883,68,1430.914064,5739
93.2,68,1430.990911,5740
93.1,69,1431.054939,5741
93.1,69,1431.132036,5742
93.287137,69,1433.691549,5743
93.387572,68,1433.758007,5744
93.428714,67,1433.808275,5745
93.298073,68,1433.87022,5746
93.220287,68,1433.925454,5747
93.245482,68,1433.988404,5748
93.3,67,1434.050115,5749
93.2,68,1434.106829,5750
93.299583,68,1434.172314,5751
93.2,68,1434.222612,5752
93.27479,68,1434.300668,5753
93.244571,68,1434.376328,5754
93.258968,68,1434.439662,5755
93.284436,68,1434.518739,5756
93.2,68,1434.58645,5757
93.194054,69,1434.646092,5758
93.1,69,1434.706624,5759
93.2,68,1434.757877,5760
93.411423,67,1434.819804,5761
93.182415,69,1434.873941,5762
93.2,68,1434.939187,5763
93.352517,68,1435.002406,5764
93.2,68,1435.05518,5765
93.2,68,1435.123719,5766
93.411136,68,1435.176375,5767
93.353879,68,1435.244638,5768
93.1,69,1435.327646,5769
93.262411,69,1435.39432,5770
93.299899,68,1435.471277,5771
93.250993,68,1435.540839,5772
93.2,68,1437.358141,5773
93.264647,68,1437.422898,5774
93.179355,69,1437.498425,5775
93.298392,68,1437.56742,5776
93.336234,68,1437.618845,5777
93.299724,68,1437.681123,5778
93.2,68,1437.742131,5779
93.2,68,1437.807505,5780
93.35141,68,1437.872063,5781
93.240304,68,1437.927591,5782
93.2,68,1437.995812,5783
93.299776,68,1438.049794,5784
93.087426,70,1438.117454,5785
93.21697,68,1438.180028,5786
93.328799,68,1438.239591,5787
93.27058,68,1438.323934,5788
93.225733,68,1438.400182,5789
93.364564,68,1438.464226,5790
93.15618,69,1438.52893,5791
93.297155,69,1438.58056,5792
93.272722,68,1438.643237,5793
93.2,68,1438.701663,5794
93.2,68,1438.765277,5795
93.206307,68,1438.828398,5796
93.237491,68,1438.882344,5797
93.245023,68,1438.949157,5798
93.299998,68,1439.001104,5799
93.2,68,1439.067378,5800
93.296356,68,1439.134177,5801
93.294772,68,1439.191461,5802
93.2,68,1441.009423,5803
93.270345,69,1441.075501,5804
93.2,68,1441.127198,5805
93.252647,68,1441.189901,5806
93.244114,69,1441.259962,5807
93.262948,68,1441.32831,5808
93.446592,67,1441.406486,5809
93.199429,69,1441.480311,5810
93.191314,69,1441.531677,5811
93.123328,69,1441.595163,5812
93.177965,69,1441.646494,5813
93.356829,68,1441.710383,5814
93.2,68,1441.760889,5815
93.3,67,1441.822342,5816
93.2,68,1441.895308,5817
93.1,69,1441.949981,5818
93.271042,68,1442.012376,5819
93.271615,68,1442.065889,5820
93.247105,68,1442.133939,5821
93.285226,68,1442.187939,5822
93.299648,68,1442.258707,5823
93.371207,68,1442.341257,5824
93.29834,68,1442.419606,5825
93.2,68,1442.487262,5826
93.2,68,1442.558276,5827
93.246504,68,1442.611363,5828
93.221079,68,1442.674773,5829
93.112737,69,1442.740077,5830
93.327353,68,1442.794392,5831
93.2,68,1442.856215,5832
93.1,69,1445.166858,5833
93.2,68,1445.260626,5834
93.2,68,1445.356956,5835
93.2,68,1445.455904,5836
93.2,68,1445.527504,5837
93.361795,67,1445.62247,5838
93.282897,68,1445.701738,5839
93.298441,68,1445.77574,5840
93.296823,68,1445.841669,5841
93.277293,68,1445.914678,5842
93.2,68,1445.984296,5843
93.288167,68,1446.04992,5844
93.298759,68,1446.130998,5845
93.453997,67,1446.203129,5846
93.2,68,1446.271082,5847
93.388496,68,1446.357535,5848
93.2,68,1446.43386,5849
93.299879,68,1446.501339,5850
93.2,68,1446.583617,5851
93.258133,68,1446.650931,5852
93.273891,68,1446.710049,5853
93.375064,68,1446.784264,5854
93.295981,68,1446.845002,5855
93.3,67,1446.914427,5856
93.2,68,1446.999582,5857
85.793243,143,1447.208624,5858
93.383751,67,1447.306684,5859
93.2,68,1447.388684,5860
93.1,69,1447.493675,5861
93.444989,67,1447.588184,5862
93.2,68,1449.898681,5863
93.2,68,1449.968124,5864
93.256064,68,1450.026423,5865
93.291882,68,1450.086835,5866
93.2,68,1450.151737,5867
93.230596,70,1450.204905,5868
93.2,68,1450.281365,5869
93.2,68,1450.374301,5870
93.2,68,1450.444413,5871
93.279349,68,1450.5202,5872
93.299615,68,1450.582612,5873
93.297379,68,1450.639151,5874
93.398604,67,1450.702273,5875
93.1,69,1450.754483,5876
93.2,68,1450.820081,5877
93.379348,67,1450.879707,5878
93.2,68,1450.933381,5879
93.1,69,1450.997343,5880
93.273439,68,1451.050541,5881
93.197984,69,1451.114596,5882
93.233433,68,1451.166253,5883
93.2,68,1451.228515,5884
93.399609,67,1451.307837,5885
93.275158,68,1451.384194,5886
93.263255,69,1451.464241,5887
93.38324,67,1451.527009,5888
93.3,67,1451.577812,5889
93.255982,68,1451.640073,5890
93.2,68,1451.690302,5891
93.2,68,1451.754764,5892
93.28924,68,1453.605175,5893
93.10676,69,1453.666584,5894
93.2,68,1453.717017,5895
93.228079,68,1453.779157,5896
93.252562,69,1453.83148,5897
93.18067,69,1453.897026,5898
93.26606,68,1453.960718,5899
93.280051,68,1454.013362,5900
90.204845,99,1454.101689,5901
93.2,68,1454.154594,5902
93.2,68,1454.216657,5903
93.288863,68,1454.306005,5904
93.3,67,1454.384107,5905
93.366752,68,1454.453761,5906
93.1,69,1454.534065,5907
93.367399,67,1454.595699,5908
93.329861,69,1454.652353,5909
93.432746,68,1454.713362,5910
93.289003,68,1454.764922,5911
93.245642,68,1454.827198,5912
93.336521,71,1454.882491,5913
93.161199,69,1454.947308,5914
93.2,68,1455.00948,5915
93.2,68,1455.067968,5916
93.315084,67,1455.13211,5917
93.27019,68,1455.184165,5918
93.290108,68,1455.258085,5919
93.2,68,1455.343672,5920
93.2,68,1455.412194,5921
93.2,68,1457.15907,5922
92.975301,71,1457.212146,5923
92.772856,73,1457.292053,5924
92.970026,71,1457.375392,5925
93.2,68,1457.454926,5926
93.2,68,1457.519618,5927
93.238751,68,1457.590514,5928
92.900268,72,1457.661987,5929
93.2,68,1457.71343,5930
93.2,68,1457.774368,5931
93.412661,68,1457.827326,5932
93.280048,68,1457.8887,5933
93.299394,68,1457.940067,5934
93.2,68,1458.002502,5935
93.458546,68,1458.052842,5936
93.418794,68,1458.121165,5937
93.377648,67,1458.182844,5938
93.2,68,1458.239618,5939
93.41422,69,1458.325252,5940
93.2,68,1458.406029,5941
93.144775,70,1458.474025,5942
93.381149,67,1458.540807,5943
90.461443,96,1458.638607,5944
93.271105,68,1458.694261,5945
93.2,68,1458.758129,5946
85.811516,144,1458.885287,5947
93.223539,68,1458.950864,5948
93.3,67,1459.001274,5949
93.1,69,1459.068435,5950
93.299997,68,1463.647888,5951
93.185501,69,1463.924374,5952
93.3,67,1464.18304,5953
93.300299,68,1464.41247,5954
93.1,69,1464.532396,5955
93.213658,71,1464.707249,5956
93.299899,68,1465.077227,5957
93.2,68,1465.643687,5958
93.286388,68,1465.913617,5959
93.272191,68,1466.273848,5960
93.145596,69,1466.650842,5961
93.17746,69,1466.880848,5962
93.2,68,1466.9864,5963
93.239257,68,1467.310106,5964
93.2,68,1467.407907,5965
93.2,68,1467.490321,5966
93.251168,68,1467.552465,5967
93.356847,68,1467.606858,5968
93.2,68,1467.673125,5969
93.398475,68,1467.725339,5970
93.302518,69,1467.791164,5971
93.195215,69,1467.844987,5972
93.291787,68,1467.912421,5973
93.134621,69,1467.976408,5974
93.2,68,1468.032274,5975
93.395375,67,1468.09542,5976
85.913764,144,1468.220999,5977
93.1291,69,1468.301414,5978
93.227636,68,1470.127835,5979
93.2,68,1470.179865,5980
93.286346,68,1470.251608,5981
93.408386,68,1470.332871,5982
93.28934,68,1470.39804,5983
93.3,67,1470.486003,5984
93.289681,68,1470.564367,5985
93.271038,68,1470.617264,5986
93.2,68,1470.680329,5987
93.3,67,1470.741,5988
93.280811,68,1470.791461,5989
93.298884,68,1470.852896,5990
93.351853,68,1470.905263,5991
93.425822,67,1470.966872,5992
93.199028,69,1471.017822,5993
93.482084,68,1471.083244,5994
93.299652,68,1471.13523,5995
93.274594,68,1471.19915,5996
93.284599,68,1471.265371,5997
93.258385,68,1471.3383,5998
93.296825,68,1471.416865,5999
